,no,economic,figure,stratgy,rule,puzzle,party,sum_score,
5073,198190,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,16.47058824
5074,285853,4.642857143,5,5,4.358974359,4.310344828,4.62962963,27.94180596,0
5075,166019,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,3.5
5076,178613,4.642857143,4.84375,5,4.871794872,4.655172414,4.62962963,28.64320406,5.833333333
5077,248167,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,19.44444444
5078,186208,4.642857143,4.84375,5,4.358974359,4.482758621,4.62962963,27.95796975,3.888888889
5079,274533,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.814814815,28.00426605,8.235294118
5080,223278,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
5081,168433,5,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,28.30442885,3.5
5082,175495,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,7.777777778
5083,156501,4.642857143,5,5,4.487179487,4.310344828,4.814814815,28.25519627,3.5
5084,1803,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
5085,194640,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
5086,288019,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
5087,262733,4.642857143,4.84375,5,4.487179487,4.310344828,4.62962963,27.91376109,3.5
5088,219701,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
5089,66190,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,12.35294118
5090,230591,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
5091,103132,4.821428571,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.99765229,3.888888889
5092,1662,4.642857143,4.6875,4.861111111,4.358974359,4.310344828,4.814814815,27.67560226,0
5093,1376,4.821428571,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.99765229,3.888888889
5094,248918,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,6.666666667
5095,162389,4.642857143,5,4.861111111,4.487179487,4.482758621,4.62962963,28.10353599,7.777777778
5096,559,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
5097,163099,4.642857143,4.84375,5,4.487179487,4.310344828,4.62962963,27.91376109,3.5
5098,35634,4.642857143,4.84375,4.722222222,4.358974359,4.827586207,4.814814815,28.21020475,12.35294118
5099,219217,4.642857143,4.53125,5,4.615384615,4.655172414,4.62962963,28.0742938,5.833333333
5100,701,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
5101,40941,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
5102,231042,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,8.235294118
5103,178302,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,3.684210526
5104,147021,4.642857143,4.84375,5,4.358974359,4.482758621,4.62962963,27.95796975,3.888888889
5105,288169,4.642857143,4.84375,5,4.358974359,4.655172414,4.62962963,28.13038355,3.684210526
5106,98242,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
5107,255683,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
5108,230200,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.814814815,28.17667984,0
5109,163081,4.642857143,5,4.722222222,4.358974359,4.655172414,4.814814815,28.19404095,3.684210526
5110,245444,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.814814815,28.13247118,3.684210526
5111,283355,4.642857143,4.6875,4.583333333,4.487179487,4.482758621,4.62962963,27.51325821,5.833333333
5112,267319,4.642857143,5,4.722222222,4.487179487,4.655172414,4.62962963,28.1370609,0
5113,280032,4.642857143,5,4.722222222,4.487179487,4.655172414,4.62962963,28.1370609,7.777777778
5114,228412,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,6.666666667
5115,127648,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
5116,12604,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
5117,220133,4.642857143,4.84375,5,4.358974359,4.310344828,4.814814815,27.97074114,3.5
5118,266064,4.642857143,4.84375,4.861111111,4.487179487,4.655172414,4.814814815,28.30488497,6.666666667
5119,247785,4.821428571,5,4.722222222,4.358974359,4.655172414,4.62962963,28.1874272,7.777777778
5120,171492,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,0
5121,271664,4.642857143,5,4.722222222,4.487179487,4.655172414,4.62962963,28.1370609,7.777777778
5122,255907,4.642857143,4.6875,4.861111111,4.615384615,4.310344828,4.814814815,27.93201251,0
5123,29638,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,0
5124,195867,4.642857143,5,4.861111111,4.487179487,4.482758621,4.62962963,28.10353599,3.684210526
5125,265917,4.642857143,5,4.722222222,4.487179487,4.827586207,4.62962963,28.30947469,7.368421053
5126,160902,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.888888889
5127,264157,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
5128,267402,4.642857143,4.53125,4.722222222,4.615384615,4.482758621,5,27.9944726,6.086956522
5129,225885,4.642857143,5,4.861111111,4.358974359,4.482758621,4.814814815,28.16051605,3.684210526
5130,297674,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.814814815,27.82116849,0
5131,152851,4.821428571,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.8587634,4.117647059
5132,144587,4.642857143,5,4.861111111,4.358974359,4.310344828,4.62962963,27.80291707,0
5133,204602,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,16.47058824
5134,253756,4.642857143,4.84375,5,4.358974359,4.482758621,4.62962963,27.95796975,3.888888889
5135,195227,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
5136,290066,4.642857143,4.84375,5,4.358974359,4.482758621,4.62962963,27.95796975,8.235294118
5137,148203,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
5138,136245,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
5139,268937,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
5140,254992,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,0
5141,222219,4.642857143,4.84375,4.861111111,4.743589744,4.655172414,4.814814815,28.56129523,8.75
5142,206206,4.642857143,4.375,4.861111111,4.615384615,4.310344828,4.62962963,27.43432733,3.043478261
5143,275974,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,0
5144,322454,4.642857143,4.6875,4.722222222,4.487179487,4.310344828,4.62962963,27.47973331,3.684210526
5145,99358,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,4.117647059
5146,132148,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.814814815,27.83185226,0
5147,147363,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.888888889
5148,178397,4.642857143,5,5,4.487179487,4.310344828,4.62962963,28.07001109,0
5149,288933,4.821428571,5,5,4.358974359,4.310344828,5,28.49074776,3.333333333
5150,281152,4.642857143,4.84375,4.861111111,4.615384615,4.310344828,4.62962963,27.90307733,3.5
5151,264104,4.642857143,5,4.722222222,4.358974359,4.655172414,4.62962963,28.00885577,8.235294118
5152,254894,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
5153,270239,4.821428571,5,4.861111111,4.487179487,4.655172414,4.62962963,28.45452121,3.333333333
5154,264052,4.642857143,4.84375,4.861111111,4.871794872,4.482758621,4.62962963,28.33190138,10
5155,227224,4.821428571,4.84375,4.861111111,4.615384615,4.310344828,4.814814815,28.26683394,14.73684211
5156,155689,4.642857143,5,4.861111111,4.487179487,4.310344828,4.62962963,27.9311222,0
5157,272533,4.642857143,4.84375,5,4.487179487,4.827586207,4.62962963,28.43100247,11.05263158
5158,233896,4.642857143,4.84375,5,4.487179487,4.310344828,4.62962963,27.91376109,0
5159,286883,4.642857143,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.7748722,0
5160,208800,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
5161,208801,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,3.888888889
5162,135654,4.642857143,4.84375,4.722222222,4.487179487,4.655172414,4.62962963,27.9808109,11.66666667
5163,258779,4.642857143,5,5,4.487179487,4.655172414,4.62962963,28.41483867,7
5164,169855,4.821428571,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.68634961,0
5165,25677,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
5166,274841,4.642857143,4.84375,4.861111111,4.615384615,4.827586207,4.62962963,28.42031871,11.05263158
5167,262994,4.821428571,4.6875,4.861111111,4.743589744,4.310344828,4.62962963,28.05360388,9.130434783
5168,200018,4.642857143,5,4.722222222,4.487179487,4.310344828,4.62962963,27.79223331,0
5169,277538,4.821428571,5,4.722222222,4.358974359,4.482758621,4.62962963,28.0150134,3.888888889
5170,242520,4.642857143,4.6875,4.861111111,4.487179487,4.310344828,4.814814815,27.80380738,7
5171,215616,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.888888889
5172,31512,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
5173,103235,4.642857143,5,5,4.487179487,4.482758621,4.62962963,28.24242488,3.5
5174,261529,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,3.888888889
5175,232478,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,9.545454545
5176,296512,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
5177,12283,4.821428571,4.84375,4.861111111,4.487179487,4.310344828,4.62962963,27.95344363,3.888888889
5178,203191,4.642857143,4.84375,4.722222222,4.358974359,4.827586207,4.62962963,28.02501956,7.368421053
5179,213549,4.642857143,5,5,4.358974359,4.482758621,4.62962963,28.11421975,3.684210526
5180,216578,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.888888889
5181,39455,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
5182,172881,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.814814815,28.00426605,8.235294118
5183,3655,4.821428571,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,28.0311772,8.235294118
5184,158638,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
5185,269403,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.814814815,28.00426605,3.888888889
5186,296912,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.814814815,28.03779095,3.888888889
5187,238393,4.642857143,5,4.861111111,4.487179487,4.827586207,4.62962963,28.44836358,15.55555556
5188,266181,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
5189,172162,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,8.75
5190,26884,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
5191,140469,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.814814815,27.69296337,0
5192,9017,4.642857143,5,4.722222222,4.358974359,4.310344828,4.62962963,27.66402818,0
5193,72809,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.888888889
5194,22544,4.642857143,5,4.861111111,4.487179487,4.310344828,4.62962963,27.9311222,3.888888889
5195,20080,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
5196,262151,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,3.888888889
5197,246987,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,3.888888889
5198,164265,4.642857143,4.84375,5,4.358974359,4.482758621,4.814814815,28.14315494,0
5199,248593,4.642857143,4.84375,4.722222222,4.358974359,4.827586207,4.62962963,28.02501956,8.235294118
5200,184524,4.821428571,5,4.861111111,4.358974359,4.482758621,4.62962963,28.15390229,3.684210526
5201,184459,4.642857143,5,4.722222222,4.743589744,4.482758621,4.62962963,28.22105736,7.368421053
5202,198422,4.642857143,5,4.722222222,4.487179487,4.482758621,4.62962963,27.9646471,3.888888889
5203,200456,4.642857143,4.84375,4.861111111,4.358974359,4.655172414,4.62962963,27.99149466,3.888888889
5204,253344,4.642857143,5,5,4.615384615,4.482758621,4.62962963,28.37063001,7
5205,183231,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
5206,163154,4.642857143,4.53125,5,4.743589744,4.310344828,4.814814815,28.04285653,5.833333333
5207,261393,4.642857143,5,4.722222222,4.615384615,4.310344828,4.62962963,27.92043844,0
5208,176435,4.642857143,5,4.722222222,4.487179487,4.482758621,4.814814815,28.14983229,3.684210526
5209,249289,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
5210,257445,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
5211,150811,4.642857143,5,4.861111111,4.615384615,4.655172414,4.62962963,28.40415491,7
5212,195455,4.642857143,5,4.861111111,4.358974359,5,4.62962963,28.49257224,7
5213,144239,4.642857143,4.6875,5,4.871794872,4.827586207,4.814814815,28.84455304,8.076923077
5214,12166,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,0
5215,3421,4.642857143,4.6875,4.722222222,4.358974359,4.310344828,4.62962963,27.35152818,0
5216,321,4.642857143,4.6875,4.861111111,4.358974359,4.310344828,4.62962963,27.49041707,0
5217,205226,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
5218,244727,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,0
5219,102681,4.642857143,4.84375,4.722222222,4.615384615,4.482758621,4.62962963,27.93660223,3.888888889
5220,150530,4.821428571,4.84375,5,4.358974359,4.310344828,4.62962963,27.96412739,0
5221,131357,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,7.368421053
5222,234621,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,7.368421053
5223,260311,4.642857143,4.84375,5,4.615384615,4.655172414,4.62962963,28.3867938,7
5224,187104,4.642857143,5,4.722222222,4.358974359,4.482758621,4.62962963,27.83644197,4.117647059
5225,220203,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,0
5226,175541,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,4.117647059
5227,1263,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
5228,129622,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.814814815,28.34909363,7.368421053
5229,206715,4.642857143,4.84375,5,4.358974359,4.310344828,4.814814815,27.97074114,0
5230,235512,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
5231,223750,4.821428571,5,5,4.358974359,4.482758621,4.814814815,28.47797637,0
5232,146579,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,7.777777778
5233,214396,4.642857143,4.84375,5,4.358974359,4.655172414,4.62962963,28.13038355,7.777777778
5234,279304,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,3.888888889
5235,244795,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,4.117647059
5236,620,4.642857143,4.6875,4.861111111,4.743589744,4.482758621,4.814814815,28.23263143,6.086956522
5237,181523,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.814814815,27.86537716,0
5238,152867,4.642857143,5,4.722222222,4.487179487,4.310344828,4.62962963,27.79223331,0
5239,274383,4.642857143,4.84375,4.861111111,4.358974359,4.482758621,4.62962963,27.81908086,4.117647059
5240,161383,4.642857143,4.84375,5,4.358974359,4.655172414,4.62962963,28.13038355,3.684210526
5241,181694,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
5242,138614,4.642857143,4.84375,5,4.487179487,4.655172414,4.62962963,28.25858867,11.66666667
5243,32260,4.642857143,4.84375,4.722222222,4.358974359,4.655172414,4.62962963,27.85260577,8.75
5244,118025,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
5245,88827,4.642857143,5,5,4.358974359,4.482758621,4.814814815,28.29940494,3.5
5246,122691,4.642857143,4.84375,4.861111111,4.358974359,4.827586207,4.62962963,28.16390845,7.777777778
5247,266564,4.642857143,4.84375,4.722222222,4.487179487,4.310344828,4.62962963,27.63598331,0
5248,9502,4.642857143,4.84375,4.722222222,4.358974359,4.310344828,4.62962963,27.50777818,0
5249,148581,4.642857143,5,4.861111111,4.487179487,4.310344828,4.62962963,27.9311222,3.888888889
5250,137358,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,4.375
5251,186316,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,4.375
5252,258041,4.642857143,4.84375,4.722222222,4.358974359,4.482758621,4.62962963,27.68019197,0
5253,211534,4.642857143,4.84375,4.861111111,4.487179487,4.827586207,4.62962963,28.29211358,11.66666667
5254,350441,4.642857143,4.84375,5,4.358974359,4.482758621,4.62962963,27.95796975,0
5255,282308,4.642857143,5,5,4.487179487,4.310344828,4.62962963,28.07001109,3.684210526
5256,228766,4.642857143,4.84375,4.861111111,4.358974359,4.310344828,4.62962963,27.64666707,3.888888889
5257,164015,4.642857143,5,4.861111111,4.358974359,4.482758621,4.62962963,27.97533086,3.888888889
5258,163474,4.642857143,4.84375,4.722222222,4.871794872,4.482758621,4.814814815,28.37819767,5.384615385
5259,41569,4.642857143,5,4.722222222,4.487179487,4.310344828,4.814814815,27.97741849,0
5260,267652,4.642857143,4.84375,5,4.615384615,4.655172414,4.62962963,28.3867938,14
5261,233208,4.642857143,5,4.861111111,4.487179487,4.310344828,4.62962963,27.9311222,3.5
5262,151275,4.642857143,4.84375,4.861111111,4.487179487,4.482758621,4.62962963,27.94728599,7.368421053
